entity_id,name,sanction_program
19994,"POLANI, ATIF",TCO
20050,"KANYAMA, CELESTIN",DRCONGO
20069,"MAHROUS, IYAD MOHAMMAD ESAM",NPWMD
20109,"OSEGUERA CERVANTES, ANTONIO",SDNTK
20110,"CASTILLO RODRIGUEZ, JULIO ALBERTO",SDNTK] [SDGT] [ILLICIT-DRUGS-EO14059
20111,"GONZALEZ VALENCIA, ARNULFO",SDNTK
20112,"GONZALEZ VALENCIA, EDGAR EDEN",SDNTK
20113,"GONZALEZ VALENCIA, ELVIS",SDNTK
20116,"GONZALEZ VALENCIA, MARISA IVETTE",SDNTK
20119,"GONZALEZ VALENCIA, NOEMI",SDNTK
20120,"CHOE, PU IL",DPRK3
20121,"RI, SONG CHOL",DPRK3
20122,"VERA LOPEZ, FABIAN FELIPE",SDNTK
20124,"CHO, YON CHUN",DPRK2
20125,"KIM, KYONG OK",DPRK2
20126,"KIM, KI NAM",DPRK2
20127,"RI, JAE IL",DPRK2
20130,"KANG, SONG NAM",DPRK3
20131,"QUINTANA NAVARRO, MARIA TERESA",SDNTK
20133,"ISMAILOV, ZAUR",UKRAINE-EO13660
20134,"MANUILOV, EVGENY",UKRAINE-EO13660
20137,"SHUBIN, ALEXANDR",UKRAINE-EO13660
20138,"YATSENKO, VIKTOR",UKRAINE-EO13660
20139,"KONONOV, VLADIMIR",UKRAINE-EO13660
20140,"BASURIN, EDUARD",UKRAINE-EO13660
20157,"KIM, JONG UN",DPRK3
20160,"UMAR, ASIM",SDGT
20222,"HABIB, SALAH",PAARSSR-EO13894
20224,"LANG, JONHA",PAARSSR-EO13894
20225,"BAYUMI, YISRA MUHAMMAD IBRAHIM",SDGT
20226,"GHUMAYN, ABU BAKR MUHAMMAD MUHAMMAD",SDGT
20227,"AL-KHALIDI, FAISAL JASSIM MOHAMMED AL-AMRI",SDGT
20239,"BYUTUKAEV, ASLAN AVGAZAROVICH",SDGT
20240,"VAKHITOV, AYRAT NASIMOVICH",SDGT
20241,"ARBASH, YUSUF",PAARSSR-EO13894
20244,"KHURI, IMAD MTANYUS",PAARSSR-EO13894
20250,"EL AISSAMI MADDAH, TARECK ZAIDAN",SDNTK
20251,"LOPEZ BELLO, SAMARK JOSE",SDNTK
20272,"SHEREMET, MIKHAIL SERGEYEVICH",UKRAINE-EO13660] [RUSSIA-EO14024
20273,"POLONSKY, DMITRY ANATOLIEVICH",UKRAINE-EO13660
20274,"ANYUKHINA, ANNA VLADIMIROVNA",UKRAINE-EO13660
20275,"BORODULINA, SVETLANA ALEKSEEVNA",UKRAINE-EO13660
20276,"KIVIKO, IRINA VALERIEVNA",UKRAINE-EO13660
20277,"DEMIDOV, VALENTIN VALENTINOVICH",UKRAINE-EO13660
20278,"SHAPOVALOV, OLEG GEORGIEVICH",UKRAINE-EO13660
20279,"VASYUTA, ANDREY GENNADIEVICH",UKRAINE-EO13660
20280,"PALAGIN, VIKTOR NIKOLAYEVICH",UKRAINE-EO13660
20281,"NAZAROV, MIKHAIL ANATOLIEVICH",UKRAINE-EO13660
20282,"MURADOV, GEORGIY L'VOVICH",UKRAINE-EO13660
20359,"ABRINI, MOHAMED",SDGT
20381,"INOUE, KUNIO",TCO
20382,"TERAOKA, OSAMU",TCO
20383,"IKEDA, TAKASHI",TCO
20419,"KUMBA, GABRIEL AMISI",DRCONGO
20420,"NUMBI, JOHN",DRCONGO
20439,"MUMIN, ABDIQADIR",SDGT
20440,"ALHMIDAN, MOHAMAD ALSAIED",SDGT
20441,"JAMOUS, HUSSAM",SDGT
20521,"DIABY, OMAR",SDGT
20561,"JAMAL-AL-DIN, HASAN",SDGT
20562,"KALLAS, MUHAMMAD AL-MUKHTAR",SDGT
20565,"MA, XIAOHONG",NPWMD
20566,"ZHOU, JIANSHU",NPWMD
20567,"HONG, JINHUA",NPWMD
20575,"CHANG, CHANG-HA",DPRK2
20576,"CHANG, KYONG-HWA",DPRK2
20577,"CHO, CHUN-RYONG",DPRK2
20601,"PAK, HAN SE",NPWMD
20602,"HUSSAIN, MAVUNGAL",DPRK2
20604,"KIM, CHOL NAM",NPWMD
20700,"EL ABBOUBI, ANAS",SDGT
20701,"LUO, CHUANXU",NPWMD
20720,"HAMDAR, MUHAMMAD GHALEB",SDGT
20721,"AYAD, YOSEF",SDGT
20780,"TABATABA'I, HAYTHAM 'ALI",SDGT
20840,"AL-OMGY, SAID SALIH ABD-RABBUH",SDGT
20841,"AL-OMGY, MUHAMMAD SALIH ABD-RABBUH",SDGT
20880,"AL-MUHAYSINI, 'ABDALLAH MUHAMMAD BIN-SULAYMAN",SDGT
20881,"AL-'ALLAK, ASHRAF AHMAD FARI'",SDGT
20882,"JASHARI, ABDUL",SDGT
20883,"ZAYNIYAH, JAMAL HUSAYN",SDGT
20900,"HISSENE, ABDOULAYE",CAR
20901,"MOKOM, MAXIME",CAR
20902,"ZULETA NOSCUE, PEDRO LUIS",SDNTK
20903,"ZULETA NOSCUE, ALONSO",SDNTK
20904,"ZULETA TROCHEZ, JOSE OSCAR",SDNTK
20905,"HIGUITA PERALTA, JOSE EFER",SDNTK
20920,"BELIK, DMITRY ANATOLIEVICH",UKRAINE-EO13660] [RUSSIA-EO14024
20921,"KOZENKO, ANDREY DMITRIEVICH",UKRAINE-EO13660] [RUSSIA-EO14024
20922,"BAKHAREV, KONSTANTIN MIKHAILOVICH",UKRAINE-EO13660] [RUSSIA-EO14024
20923,"BALBEK, RUSLAN ISMAILOVICH",UKRAINE-EO13660
20924,"SAVCHENKO, SVETLANA BORISOVNA",UKRAINE-EO13660
20940,"ABBAS, GHASSAN",NPWMD
20941,"WANUS, ALI",NPWMD
20942,"DABUL, SAMIR",NPWMD
20943,"HAYDAR, ZUHAYR",NPWMD
20944,"HAWRANI, HABIB",NPWMD
20945,"AHMAD, FIRAS",NPWMD
20946,"SHIHADAH, RAFIQ",PAARSSR-EO13894
20947,"AL-HASAN, SUHAYL HASAN",PAARSSR-EO13894
20948,"BILAL, MUHAMMAD NAFI",PAARSSR-EO13894
20949,"DAHI, YASIN AHMAD",PAARSSR-EO13894
20950,"MAHALLA, MUHAMMAD MAHMUD",PAARSSR-EO13894
20951,"RAHMUN, MUHAMMAD KHALID",PAARSSR-EO13894
20952,"MAKHLUF, TALAL SHAFIQ",PAARSSR-EO13894
20953,"DARWISH, SAJI JAMIL",PAARSSR-EO13894
20959,"BALLUL, AHMAD",PAARSSR-EO13894
20961,"MUALLA, BADI",PAARSSR-EO13894
20969,"SHPEROV, PAVEL VALENTINOVICH",UKRAINE-EO13660
20980,"SADIQ AL-AHDAL, ABDALLAH FAYSAL",SDGT
20982,"KIM, SE GON",NPWMD
20994,"LUGO LEON, TORIBIO ALBERTO",SDNTK
20998,"LUETH, MICHAEL MAKUEI",SOUTH SUDAN
20999,"LOYA VILCHEZ, TARCELA",SDGT
21000,"AL-MESHEDANI, ABDULLAH AHMED",SDGT
21001,"HASSAN, BASIL",SDGT
21002,"HIMICH, ABDELILAH",SDGT
21004,"ALI ALI ABKAR, AL-HASAN",SDGT
21024,"FLORES HERNANDEZ, RAUL",SDNTK
21026,"FLORES ESPARZA, MOISES",SDNTK
21027,"FLORES TINAJERO, SAUL",SDNTK
21028,"FLORES GOMEZ, FELIPE",SDNTK
21029,"AYALA ROMERO, DIEGO",SDNTK
21030,"CARRANZA ZEPEDA, VICTOR MANUEL",SDNTK
21031,"CARRANZA ZEPEDA, HUGO IVAN",SDNTK
21032,"CAMPOS TIRADO, LINDA ELIZABETH",SDNTK
21033,"CARO URIAS, EFRAIN",SDNTK
21035,"CORDERO CARDENAS, JOSE ANTONIO",SDNTK
21036,"JIMENEZ HERNANDEZ, OSCAR ARMANDO",SDNTK
21042,"ZHANG, JIAN",SDNTK
21064,"ALVAREZ PERALTA, FERNANDO GUSTAVO",SDNTK
21065,"CHAVEZ MARTINEZ, MARIA ICELA",SDNTK
21067,"FLORES CASTRO, SENDY",SDNTK
21070,"FERNANDEZ SANTANA, MARIO ALBERTO",SDNTK
21123,"JUBAYR AL-RAWI, FAWAZ MUHAMMAD",SDGT
21143,"MUTONDO, KALEV",DRCONGO
21144,"BOSHAB, EVARISTE",DRCONGO
21164,"KOVALCHUK, KIRILL MIKHAILOVICH",UKRAINE-EO13661] [RUSSIA-EO14024
21165,"IBRAHIM, MUHAMMAD",PAARSSR-EO13894
21166,"LEBEDEV, DMITRI ALEKSEEVICH",UKRAINE-EO13661] [RUSSIA-EO14024
21167,"MANSUROV, DMITRI FLEROVICH",UKRAINE-EO13661
21168,"KLISHIN, MIKHAIL ALEKSEEVICH",UKRAINE-EO13661
21169,"MINAEV, OLEG ALEKSANDROVICH",UKRAINE-EO13661
21170,"DEDOV, MIKHAIL ALEKSANDROVICH",UKRAINE-EO13661
21171,"PRIGOZHIN, YEVGENIY VIKTOROVICH",UKRAINE-EO13661] [CYBER2] [ELECTION-EO13848] [RUSSIA-EO14024
21183,"PLAKSIN, GENNADY NIKOLAEVICH",MAGNIT
21184,"LUGOVOY, ANDREY KONSTANTINOVICH",MAGNIT] [RUSSIA-EO14024
21185,"KOVTUN, DMITRI",MAGNIT
21186,"BASTRYKIN, ALEXANDER IVANOVICH",MAGNIT
21187,"MOHAMEDOU, SALECK OULD CHEIKH",SDGT
21188,"GORDIEVSKY, STANISLAV EVGENIEVICH",MAGNIT
21203,"AL-SAFRANI, ALI AHMIDAH",SDGT
21204,"ZARQUN, ABD AL HADI",SDGT
21246,"ALLOUCH, AZIZ",NPWMD
21248,"BITAR, BAYAN",NPWMD
21263,"OLENGA, FRANCOIS",DRCONGO
21265,"AL-HASRI, BASSAM AHMAD",SDGT
21266,"KHALIL, IYAD NAZMI SALIH",SDGT
21283,"SARWAR, MUHAMMAD",SDGT
21284,"MAHMOOD, SHAHID",SDGT
21286,"BIN LADEN, HAMZA",SDGT
21303,"JO, YONG-WON",DPRK2
21304,"KANG, P'IL-HUN",DPRK2
21305,"MIN, BYONG CHOL",DPRK2
21306,"CHOE, HWI",DPRK2
21324,"BELAN, ALEKSEY ALEKSEYEVICH",CYBER2
21325,"AL-BANNA, IBRAHIM",SDGT
21326,"BOGACHEV, EVGENIY MIKHAYLOVICH",CYBER2
21327,"KIM, IL-NAM",DPRK2
21328,"KOROBOV, IGOR VALENTINOVICH",CYBER2] [CAATSA - RUSSIA
21329,"GIZUNOV, SERGEY ALEKSANDROVICH",CYBER2] [CAATSA - RUSSIA
21330,"KOSTYUKOV, IGOR OLEGOVICH",CYBER2] [CAATSA - RUSSIA
21331,"ALEXSEYEV, VLADIMIR STEPANOVICH",CYBER2] [CAATSA - RUSSIA
21363,"KOTEY, ALEXANDA AMON",SDGT
21385,"USMAN, BACHRUMSYAH MENNOR",SDGT
21387,"TURAB, ALI MUHAMMAD ABU",SDGT
21388,"ROCHMAN, OMAN",SDGT
21389,"PRAKASH, NEIL CHRISTOPHER",SDGT
21390,"RAHMAN, INAYAT UR",SDGT
21392,"MUHAMMAD, HAYAT ULLAH GHULAM",SDGT
21403,"MUGHNIYEH, MUSTAFA",SDGT
21404,"DAMUSH, ALI",SDGT
21406,"HASAN YUSUF, AHMAD",SDGT
21443,"KIM, WON HONG",DPRK2
21444,"KIM, YO JONG",DPRK2
21463,"MURTADHA MAJEED RAMADHAN ALAWI, ALSAYED",SDGT
21543,"ASGHARZADEH, ABDOLLAH",NPWMD] [IFSR
21544,"DARIAN, TENNY",NPWMD] [IFSR
21547,"XIANHUA, QIN",NPWMD] [IFSR
21549,"YUE, RICHARD",NPWMD] [IFSR
21550,"ZHOU, CAROL",NPWMD] [IFSR
21555,"ROSTAMIAN, KAMBIZ",NPWMD] [IFSR
21556,"ZAHEDI, MOSTAFA",NPWMD] [IFSR
21558,"MAGHAM, MOHAMMAD",NPWMD] [IFSR
21560,"ZARGARI, GHODRAT",NPWMD] [IFSR
21561,"EBRAHIMI, HASAN DEHGHAN",SDGT] [IRGC] [IFSR
21563,"FARHAT, MUHAMMAD 'ABD-AL-AMIR",SDGT] [IRGC] [IFSR
21567,"AL-HAJJ, YAHYA",SDGT] [IRGC] [IFSR
21568,"SHARIFI, ALI",SDGT] [IRGC] [IFSR
21569,"AVILA ROCHA, MARIA MONSERRAT",SDNTK
21579,"RIVERA GUERRERO, RAQUEL",SDNTK
21581,"RIVERA SANDOVAL, REYNA ISABEL",SDNTK
21582,"RUELAS AVILA, PATRICIA LOURDES",SDNTK
21583,"RUELAS AVILA, TRINIDAD",SDNTK
21584,"SANCHEZ MEDRANO, CRUZ",SDNTK
21585,"SANCHEZ MEDRANO, PEDRO",SDNTK
21643,"SAAL, FARED",SDGT
21667,"AL-'ANZI, MUHAMMAD HADI 'ABD-AL-RAHMAN FAYHAN SHARBAN",SDGT
21683,"CORONA ROMERO, ALFONSO",SDNTK
21703,"CORONA ROBLES, EDGAR ALFONSO",SDNTK
21726,"TAMTOMO, MUHAMMAD BAHRUN NAIM ANGGIH",SDGT
21727,"JEDI, MUHAMMAD WANNDY BIN MOHAMED",SDGT
21728,"ELSHEIKH, EL SHAFEE",SDGT
21729,"BOURAS, SAMI BASHUR",SDGT
21730,"TAYLOR, MARK JOHN",SDGT
21731,"CHOUDARY, ANJEM",SDGT
21732,"CRAWFORD, SHANE DOMINIC",SDGT
21733,"KANG, CHOL SU",NPWMD
21734,"PAK, IL-KYU",NPWMD
21735,"RI, SU YONG",NPWMD
21736,"JANG, SUNG NAM",NPWMD
21743,"KIM, YONG SU",DPRK2
21744,"JO, CHOL SONG",NPWMD
21745,"KIM, MUN CHOL",DPRK3
21746,"KIM, NAM UNG",DPRK3
21747,"CHOE, CHUN YONG",DPRK3
21748,"KIM, TONG-HO",DPRK3
21749,"HAN, JANG SU",NPWMD
21764,"AL-GHANDOUR, ABU ANAS",SDGT
21765,"HAMANI, HAMMA",SDGT] [LIBYA3
21803,"SAKR, TAREK",SDGT
21806,"SOLEIMANI, SOHRAB",IRAN-HR
21843,"RUELAS AVILA, JOSE MARIA",SDNTK
21844,"HAKIMZADA, HARMOHAN SINGH",SDNTK
21845,"HAKIMZADA, JASMEET",SDNTK
21904,"ALOTAIBI, MUBARAK MOHAMMED A",SDGT
21908,"'ALI, AHMAD",PAARSSR-EO13894
21983,"AL-HATUM, YUSUF",PAARSSR-EO13894
22002,"AHMAD, AYMAN",PAARSSR-EO13894
22006,"GHANIM, MA'N",PAARSSR-EO13894
22055,"KHIDR, ISA",PAARSSR-EO13894
22183,"MORENO PEREZ, MAIKEL JOSE",VENEZUELA
22203,"BULGAKOV, VADIM VIKTOROVICH",UKRAINE-EO13660
22204,"MELNIKOV, ANDREI GENNADYEVICH",UKRAINE-EO13660] [RUSSIA-EO14024
22223,"AL-ARADAH, KHALID ALI MABKHUT",SDGT
22243,"RUNLING, RUAN",NPWMD] [IFSR
22247,"MENDOZA JOVER, JUAN JOSE",VENEZUELA
22248,"DELGADO ROSALES, ARCADIO DE JESUS",VENEZUELA
22249,"GUTIERREZ ALVARADO, GLADYS MARIA",VENEZUELA
22250,"ZULETA DE MERCHAN, CARMEN AUXILIADORA",VENEZUELA
22252,"DAMIANI BUSTILLOS, LUIS FERNANDO",VENEZUELA
22253,"QUWAYDIR, MUHAMMED BIN-MUHAMMED FARIS",NPWMD
22254,"SUAREZ ANDERSON, LOURDES BENICIA",VENEZUELA
22256,"ORTEGA RIOS, CALIXTO ANTONIO",VENEZUELA
22258,"DARWISH, SAMIR SAKHIR",PAARSSR-EO13894
22259,"MAKHLUF, IYAD",PAARSSR-EO13894
22262,"ABBAS, MUHAMMAD",PAARSSR-EO13894
22265,"AHMADI, RAHIM",NPWMD] [IFSR
22266,"FARASATPOUR, MORTEZA",NPWMD] [IFSR
22267,"AL-HAMID, HASHIM MUHSIN AYDARUS",SDGT
22268,"AL-ISAWI, MUHAMMAD AHMAD 'ALI",SDGT
22286,"KIM, SU-KWANG",DPRK2
22287,"MICHURIN, IGOR ALEKSANDROVICH",NPWMD
22303,"SAFIEDDINE, HASHEM",SDGT
22326,"RI, SONG-HYOK",DPRK3
22343,"RUELAS AVILA, JOSE LUIS",SDNTK
22404,"VOROBEV, ALEKSANDR NIKOLAYEVICH",UKRAINE-EO13661
22405,"PLISYUK, MIKHAIL ALEKSEYEVICH",UKRAINE-EO13661
22408,"KORNET, IGOR ALEKSANDROVICH",UKRAINE-EO13660
22409,"PASECHNIK, LEONID IVANOVICH",UKRAINE-EO13660] [RUSSIA-EO14024
22410,"KHORSHEVA, NATALYA IVANOVNA",UKRAINE-EO13660
22411,"JAROSH, PETR GRIGORIEVICH",UKRAINE-EO13660
22412,"KOSTRUBITSKY, ALEKSEY ALEKSANDROVICH",UKRAINE-EO13660] [RUSSIA-EO14024
22413,"DYKIY, OLEKSII OLEKSANDROVYCH",UKRAINE-EO13660] [RUSSIA-EO14024
22414,"NIKITINA, IRINA",UKRAINE-EO13660
22417,"PLAKSINA, OLGA",UKRAINE-EO13685
22423,"ALVAREZ ESCOBAR, JONATHAN",SDNTK
22424,"RUANO YANDUN, TITO ALDEMAR",SDNTK
22443,"AL-JABURI, ATTALLAH SALMAN 'ABD KAFI",SDGT
22463,"AL-KUBAYSI, 'UMAR",SDGT
22483,"AL-AZAWI, MARWAN IBRAHIM HUSSAYN TAH",SDGT
22485,"KAMSHILOV, OLEG ANATOLIEVICH",UKRAINE-EO13660
22523,"AL BINALI, MOHAMMED ISA YOUSIF SAQAR",SDGT
22524,"ATAR, OUSSAMA AHMAD",SDGT
22525,"ARMAR, MOHAMMAD SHAFI",SDGT
22544,"UTKIN, DMITRIY VALERYEVICH",UKRAINE-EO13660
22545,"NAZAROV, SERGEY MAKAROVICH",UKRAINE-EO13660] [UKRAINE-EO13661
22555,"NIKULOV, GENNADII ANATOLIEVICH",UKRAINE-EO13660
22556,"RYAUZOV, DENIS YURYEVICH",UKRAINE-EO13660
22563,"SHAH, MOHAMMAD YUSUF",SDGT
22608,"KIRAKOSYAN, RUBEN RUSLANOVICH",NPWMD
22609,"LI, HONG RI",DPRK3
22610,"PISKLIN, MIKHAIL YUR'EVICH",DPRK3
22612,"CHI, YUPENG",DPRK3
22623,"SUN, WEI",NPWMD
22643,"BARKHANOEV, MALIK RUSLANOVISH",SDGT
22663,"AGUINO ARBOLEDA, ONOFRE JUNIOR",SDNTK
22683,"LIU, BAOXIA",NPWMD] [IFSR
22689,"PARSAJAM, MOHSEN",NPWMD] [IFSR
22690,"GHASEMI, SEYYED REZA",NPWMD] [IFSR
22691,"HAKEMZADEH, FARSHAD",NPWMD] [IFSR
22696,"TAVAN, RESIT",NPWMD] [IFSR
22699,"AJILY, MOHAMMED SAEED",TCO
22700,"REZAKHAH, MOHAMMED REZA",TCO
22701,"SERBIN, ANDREY",DPRK3
22702,"KIM, TONG-CHOL",DPRK3
22743,"ALBISINNI SERRANO, ROCCO",VENEZUELA
22746,"ZERPA DELGADO, SIMON ALEJANDRO",VENEZUELA
22747,"REVEROL TORRES, NESTOR LUIS",VENEZUELA
22748,"JAUA MILANO, ELIAS JOSE",VENEZUELA
22749,"GARCIA DUQUE, FRANKLIN HORACIO",VENEZUELA
22750,"SAAB HALABI, TAREK WILLIAM",VENEZUELA
22751,"LUCENA RAMIREZ, TIBISAY",VENEZUELA
22752,"SUAREZ CHOURIO, JESUS RAFAEL",VENEZUELA
22753,"RIVERO MARCANO, SERGIO JOSE",VENEZUELA
22754,"VARELA RANGEL, MARIA IRIS",VENEZUELA
22755,"PEREZ AMPUEDA, CARLOS ALFREDO",VENEZUELA
22790,"MADURO MOROS, NICOLAS",VENEZUELA] [IRAN-CON-ARMS-EO
22803,"AMELIACH ORTA, FRANCISCO JOSE",VENEZUELA
22804,"CHAVEZ FRIAS, ADAN COROMOTO",VENEZUELA
22806,"D'AMELIO CARDIET, TANIA",VENEZUELA
22807,"LUGO ARMAS, BLADIMIR HUMBERTO",VENEZUELA
22808,"FARIAS PENA, ERIKA DEL VALLE",VENEZUELA
22809,"MELENDEZ RIVAS, CARMEN TERESA",VENEZUELA
22810,"VIVAS VELASCO, RAMON DARIO",VENEZUELA
22811,"ESCARRA MALAVE, HERMANN EDUARDO",VENEZUELA
22823,"AL-IRAQI, ABU YAHYA",SDGT
22824,"ALKHALD, AHMAD",SDGT
22863,"AL-MANSUR, SALIM MUSTAFA MUHAMMAD",SDGT
22884,"LUKWANG, OKOT",CAR
22885,"HATARI, MUSA",CAR
22903,"RIAK RENGU, MALEK REUBEN",SOUTH SUDAN
22923,"THULSIE, TONY-LEE",SDGT
22924,"THULSIE, BRANDON-LEE",SDGT
22946,"AHMADZADEGAN, SADEGH",CYBER2
22947,"KEISSAR, SINA",CYBER2
22948,"GHAFFARINIA, OMID",CYBER2
22949,"SAEDI, NADER",CYBER2
22951,"FATHI, AHMAD",CYBER2
22952,"SHOKOHI, AMIN",CYBER2
22953,"FIROOZI, HAMID",CYBER2
22984,"PANG, SU NAM",DPRK2] [DPRK4
22987,"PAE, WON UK",DPRK4
22988,"RI, CHUN SONG",DPRK2
22989,"KANG, MIN",DPRK4
22990,"KO, CHOL MAN",DPRK2
22991,"KIM, SANG-HO",DPRK4
22992,"KIM, JONG MAN",DPRK4
22993,"RI, CHUN HWAN",DPRK2
22994,"PAK, BONG NAM",DPRK4
22995,"KIM, HYOK CHOL",DPRK4
22996,"KIM, TONG CHOL",DPRK2
22997,"MUN, KYONG HWAN",DPRK4
22998,"KWAK, CHONG-CHOL",DPRK4
22999,"RYOM, HUI-BONG",DPRK4
23000,"HO, YONG IL",DPRK4
23001,"CH'OE, SO'K-MIN",DPRK2
23007,"KIM, KYONG HYOK",DPRK4
23008,"PAK, CHOL NAM",DPRK4
23009,"RI, HO NAM",DPRK4
23010,"JI, SANG JUN",DPRK4
23011,"PAK, MUN IL",DPRK4
23012,"CHA, SUNG JUN",DPRK4
23013,"RI, U'N-SO'NG",DPRK4
23014,"CHU, HYO'K",DPRK4
23016,"KIM, KYONG IL",DPRK2
23017,"KU, JA HYONG",DPRK2
23023,"CHAMS, KASSEM",SDNTK
23043,"AL-DHUBHANI, ADIL ABDUH FARI UTHMAN",SDGT
23048,"QANAN, RADWAN MUHAMMAD HUSAYN ALI",SDGT
23049,"AL-MARFADI, KHALID",SDGT
23050,"AL-HAYASHI, SAYF ABDULRAB SALEM",SDGT
23052,"AL-ADANI, ABU SULAYMAN",SDGT
23054,"AL-YAFI'I, NASHWAN AL-WALI",SDGT
23055,"AL-UBAYDI, KHALID SA'ID GHABISH",SDGT
23056,"AL-WAFI, BILAL ALI MUHAMMAD",SDGT
23086,"RI, THAE CHOL",DPRK2
23087,"SIN, YONG IL",DPRK2
23088,"KIM, KANG JIN",DPRK2
23089,"KU, SUNG SOP",DPRK2
23090,"JO, KYONG-CHOL",DPRK2
23091,"JONG, YONG SU",DPRK2
23092,"KIM, MIN CHOL",DPRK2
23123,"GONZALEZ PENUELAS, JESUS",SDNTK] [SDGT] [ILLICIT-DRUGS-EO14059
23124,"GONZALEZ PENUELAS, IGNACIO",SDNTK
23125,"GONZALEZ PENUELAS, WILFRIDO",SDNTK
23126,"OBLITAS RUZZA, SANDRA",VENEZUELA
23127,"HERNANDEZ DE HERNANDEZ, SOCORRO ELIZABETH",VENEZUELA
23128,"HIDROBO AMOROSO, ELVIS EDUARDO",VENEZUELA
23129,"VILLEGAS POLJAK, ERNESTO EMILIO",VENEZUELA
23130,"MARQUEZ MONSALVE, JORGE ELIESER",VENEZUELA
23131,"FERNANDEZ MELENDEZ, MANUEL ANGEL",VENEZUELA
23132,"OSORIO ZAMBRANO, CARLOS ALBERTO",VENEZUELA
23133,"QUINTERO CUEVAS, CARLOS ENRIQUE",VENEZUELA
23135,"RODRIGUEZ DIAZ, JULIAN ISAIAS",VENEZUELA
23143,"HEIDARI, REZA",SDGT] [IRGC] [IFSR
23147,"SEIF, MAHMOUD",SDGT] [IRGC] [IFSR
23170,"SUN, SIDONG",DPRK4
23172,"KAUR, ELJEET",SDNTK
23189,"DEBONO, DARREN",LIBYA3
23193,"DEBONO, GORDON",LIBYA3
23194,"BEN KHALIFA, FAHMI",LIBYA3
23195,"ARAFA, AHMED IBRAHIM HASSAN AHMED",LIBYA3
23209,"AL-FAISAL, ABDULLAH IBRAHIM",SDGT
23212,"JONG, KYONG THAEK",DPRK2
23213,"CHOE, RYONG HAE",DPRK2
23214,"KIM, JONG SIK",DPRK2
23215,"RI, PYONG CHOL",DPRK2
23224,"CHU, NA",SDNTK
23225,"CHU, YEYOU",SDNTK
23226,"LIU, CUIYING",SDNTK
23227,"ZHANG, KEPING",SDNTK
23229,"PICHUGIN, YURI VIKTOROVICH",TCO
23230,"TOKHTAKHUNOV, ALIMZHAN TURSUNOVICH",TCO
23231,"RI, MYONG HUN",DPRK2
23232,"KO, IL HWAN",DPRK4
23243,"TYURIN, VLADIMIR ANATOLYEVICH",TCO
23244,"TATULIAN, RUBEN ALBERTOVICH",TCO
23247,"MAYOROVA, YULIA",MAGNIT
23248,"KATAEV, AYUB VAKHAEVICH",MAGNIT
23249,"PAVLOV, ANDREI",MAGNIT
23252,"GERTLER, DAN",GLOMAG
23253,"KARLOV, GENNADY VYACHESLAVOVICH",MAGNIT
23254,"SHESHENYA, ALEXEI NIKOLAEVICH",MAGNIT
23255,"DEBOUTTE, PIETER ALBERT",GLOMAG
23275,"KUSIUK, SERGEY",GLOMAG
23276,"JUAREZ RAMIREZ, JULIO ANTONIO",GLOMAG
23277,"SHAH, MUKHTAR HAMID",GLOMAG
23278,"SOE, MAUNG MAUNG",GLOMAG
23279,"GAO, YAN",GLOMAG
23283,"BOL MEL, BENJAMIN",GLOMAG
23288,"TESIC, SLOBODAN",GLOMAG
23303,"CHAYKA, ARTEM YURYEVICH",GLOMAG
23304,"JAMMEH, YAHYA",GLOMAG
23305,"BADJIE, YANKUBA",GLOMAG
23307,"KARIMOVA, GULNARA",GLOMAG
23308,"RIVAS REYES, ROBERTO JOSE",GLOMAG
23335,"AL-GHAZALI, MUHAMMAD",SDGT
23343,"KADYROV, RAMZAN AKHMATOVICH",MAGNIT] [GLOMAG] [RUSSIA-EO14024
23344,"MARCO TORRES, RODOLFO CLEMENTE",VENEZUELA
23345,"RANGEL GOMEZ, FRANCISCO JOSE",VENEZUELA
23346,"ZAVARSE PABON, FABIO ENRIQUE",VENEZUELA
23347,"IZQUIERDO TORRES, GERARDO JOSE",VENEZUELA
23365,"LEONE MARTINEZ, MIGUEL JOSE",SDNTK
23383,"ADAN, ABUKAR ALI",SDGT
23403,"AL-FAQIH, WANAS",SDGT
23444,"GAINI, ABDELATIF",SDGT
23445,"DHAR, SIDDHARTHA",SDGT
23466,"RAZAVI, MORTEZA",NPWMD] [IFSR
23468,"ZIAEI, GHOLAMREZA",IRAN-HR
23469,"YUHUA, SHI",NPWMD] [IFSR
23470,"SALAVATI, ABOLGHASSEM",IRAN] [IRAN-TRA
23471,"MOGHISSEH, MOHAMMAD",IRAN] [IRAN-TRA
23472,"LARIJANI, SADEGH AMOLI",IRAN-HR
23477,"KIM, HO KYU",DPRK2
23478,"PAK, TONG SOK",DPRK2
23481,"ZHU, YUEQUN",NPWMD] [IFSR
23482,"CHOE, SONG NAM",DPRK4
23483,"KIM, CHOL",DPRK4
23484,"PAEK, JONG SAM",DPRK4
23503,"RI, TOK JIN",DPRK2
23504,"JONG, MAN BOK",DPRK2
23505,"KIM, MAN CHUN",DPRK2
23506,"KIM, KYONG HAK",DPRK2
23507,"KIM, PYONG CHAN",DPRK2
23508,"KIM, SONG",DPRK2
23509,"HAN, KWON U",DPRK2
23512,"RYANG, TAE CHOL",DPRK2
23516,"PAK, KWANG HUN",DPRK2
23544,"KOLOSOV, BOGDAN VALERYEVICH",UKRAINE-EO13661
